"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","Cost USD","In-person Price","NZD","Vendor Price ","Wholesale","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","Moonglow US Fulfillment Location","Offline","IsActive"
"Unique Silver Moon Necklace & Bracelet Set for Women - Slip knot cord 1mm","CM-005-SP-1R + MGCord-1mm + BR-008-SP-1 + MD-REG X3","Shop - Bundle","Stocked product","False","","","","","164.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Usambara Pendant in Silver - 16-20” Sterling Silver","MP-009-SP + MD-REG X3 + CH-ADELA-925","Shop - Necklaces","Stocked product","False","","","","","189.00000","515.20894155742910367963303600","False","True","","180.00000","200.00000","","","30.72127","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Usambara Pendant in Silver - 28” Stainless Beaded","MP-009-SP + MD-REG X3 + CH-SS-BEAD-28","Shop - Necklaces","Stocked product","False","","","","","189.00000","505.58949491272782501091022344","False","True","","180.00000","200.00000","","","31.20926","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Usambara Pendant in Silver - Slip knot cord 1mm","MP-009-SP + MD-REG X3 + MGCord-1mm","Shop - Necklaces","Stocked product","False","","","","","189.00000","573.20878377175016474024470605","False","True","","180.00000","200.00000","","","28.07450","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Walk on the Moon Bracelet in Brown","WALK-BROWN + CM-005-PW-10mm + MD-REG","Shop - Bracelets","Stocked product","False","","","","","89.00000","","False","True","","85.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"WHOLESALE  Locket ROUND - Yellow Gold","WH-LOCKET-G, CH-LKT-G","Default Category","Stocked product","False","","","","","23.40000","","False","True","","","","","","","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","226.7960","","False","False","","","True"
"WHOLESALE 10X MINI Moondrop Starter Pack","15XMINIMD-PL,15XMINIMD-NL,10XALL OTHER MINIMD","Default Category","Stocked product","False","","","","","1742.56000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"WHOLESALE 20X MINI Moondrop Starter Pack","30XMINIMD-PL,30XMINIMD-NL,20XALL OTHER MINIMD","Default Category","Stocked product","False","","","","","3485.12000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"WHOLESALE 3X MINI Moondrop Starter Pack","5XMINIMD-PL,5XMINIMD-NL,3XALL OTHER MINIMD","Default Category","Stocked product","False","","","","","531.07000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"WHOLESALE 5X MINI Moondrop Starter Pack","10XMINIMD-PL,10XMINIMD-NL,5XALL OTHER MINIMD","Default Category","Stocked product","False","","","","","912.77000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"WS - Adjustable 16-20"" Chain in Gold","WS-CH-ADELA-YG","Shop - Chains","Stocked product","False","","","","","12.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","22.6796","","False","False","","","True"
"WS - Adjustable 16-20"" Chain in Rose Gold","WS-CH-ADELA-RG","Shop - Chains","Stocked product","False","","","","","12.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","22.6796","","False","False","","","True"
"WS - Adjustable 16-20"" Chain in Sterling Silver","WS-CH-ADELA-925","Shop - Chains","Stocked product","False","","","","","9.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","False","","","True"
"WS - Beaded Chain 28"" in Gold","WS-CH-YG-Bead28","Shop - Chains","Stocked product","False","","","","","12.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","22.6796","","False","False","","","True"
"WS - Beaded Chain 28"" in Rose Gold","EXCH-RG-BEAD28","Shop - Chains","Stocked product","False","","","","","12.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","22.6796","","False","False","","","True"
"WS - Birth Month Flower Drop 13mm - DAISY","Daisy Birth Month Flower Drop","Default Category","Stocked product","False","","","","","7.12000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.1000","","False","False","","","True"
"WS - Celestial Moonrise Earrings in Gold","CM10-007-GP-1R X2 + YG-HOOKS X2","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","68.86000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","10.0000","","False","False","","","True"
"WS - Classic Necklace - PL","EXLET001-PL + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - NL","EXLET001-NL + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - CA","EXLET001-CA + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 1A","EXLET001-1A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","True","True","","","True"
"WS - Classic Necklace - 2A","EXLET001-2A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 3A","EXLET001-3A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 4A","EXLET001-4A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 5A","EXLET001-5A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 6A","EXLET001-6A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 7A","EXLET001-7A + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 7D","EXLET001-7D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 6D","EXLET001-6D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 5D","EXLET001-5D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 4D","EXLET001-4D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 3D","EXLET001-3D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 2D","EXLET001-2D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - 1D","EXLET001-1D + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - CD","EXLET001-CD + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - SE","EXLET001-SE + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Classic Necklace - LE","EXLET001-LE + CH-001-PW-18","Shop - Necklaces","Stocked product","False","","","","","17.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","45.3592","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - PL","EX-ADJ-RING-YG+FS10-PL","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - NL","EX-ADJ-RING-YG+FS10-NL","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - CA","EX-ADJ-RING-YG+FS10-CA","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 1A","EX-ADJ-RING-YG+FS10-1A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"WS - Cosmic Spiral Ring in Gold - 2A","EX-ADJ-RING-YG+FS10-2A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"WS - Cosmic Spiral Ring in Gold - 3A","EX-ADJ-RING-YG+FS10-3A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 4A","EX-ADJ-RING-YG+FS10-4A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 5A","EX-ADJ-RING-YG+FS10-5A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 6A","EX-ADJ-RING-YG+FS10-6A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 7A","EX-ADJ-RING-YG+FS10-7A","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 7D","EX-ADJ-RING-YG+FS10-7 D","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 6D","EX-ADJ-RING-YG+FS10-6D","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"WS - Cosmic Spiral Ring in Gold - 5D","EX-ADJ-RING-YG+FS10-5D","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","40.22000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
